innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Nehra,4.0,0,35,1,8.75,11,3,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,20,3,5.0,11,0,0
1,Sunrisers Hyderabad,BCJ Cutting,4.0,0,41,1,10.25,3,1,0
1,Sunrisers Hyderabad,Bipul Sharma,2.0,0,20,0,10.0,6,1,0
1,Sunrisers Hyderabad,MC Henriques,2.0,0,26,0,13.0,2,1,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,29,1,7.25,7,0,0
2,Kolkata Knight Riders,CR Woakes,4.0,0,49,2,12.25,4,3,0
2,Kolkata Knight Riders,Kuldeep Yadav,4.0,0,23,1,5.75,12,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,18,1,4.5,10,0,0
2,Kolkata Knight Riders,TA Boult,4.0,0,33,1,8.25,10,0,0
2,Kolkata Knight Riders,UT Yadav,3.0,0,27,0,9.0,8,1,0
2,Kolkata Knight Riders,YK Pathan,1.0,0,2,1,2.0,4,0,0
