innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SP Narine,10,3.2
1,Kolkata Knight Riders,2,G Gambhir,40,6.4
1,Kolkata Knight Riders,3,RV Uthappa,117,15.2
1,Kolkata Knight Riders,4,MK Pandey,153,18.4
1,Kolkata Knight Riders,5,SA Yadav,163,19.5
1,Kolkata Knight Riders,6,C de Grandhomme,170,20.4
2,Sunrisers Hyderabad,1,S Dhawan,46,7.4
2,Sunrisers Hyderabad,2,DA Warner,59,10.5
2,Sunrisers Hyderabad,3,MC Henriques,65,11.4
2,Sunrisers Hyderabad,4,DJ Hooda,96,14.2
2,Sunrisers Hyderabad,5,Yuvraj Singh,112,15.5
2,Sunrisers Hyderabad,6,BCJ Cutting,129,18.1
