innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,16,7,P Simran Singh,0,2,17,8
1,Punjab Kings,2,SS Iyer,9,7,Priyansh Arya,6,1,15,8
1,Punjab Kings,3,MP Stoinis,4,7,Priyansh Arya,18,7,22,14
1,Punjab Kings,4,Priyansh Arya,16,8,N Wadhera,9,7,27,14
1,Punjab Kings,5,GJ Maxwell,1,2,Priyansh Arya,1,2,2,4
1,Punjab Kings,6,Priyansh Arya,46,17,Shashank Singh,24,17,71,34
1,Punjab Kings,7,M Jansen,34,19,Shashank Singh,28,19,65,38
2,Chennai Super Kings,1,R Ravindra,36,23,DP Conway,23,17,61,39
2,Chennai Super Kings,2,RD Gaikwad,1,3,DP Conway,0,2,1,5
2,Chennai Super Kings,3,S Dube,42,27,DP Conway,37,24,89,51
2,Chennai Super Kings,4,MS Dhoni,9,6,DP Conway,9,6,20,12
2,Chennai Super Kings,5,MS Dhoni,18,6,RA Jadeja,2,2,21,8
2,Chennai Super Kings,6,V Shankar,2,2,RA Jadeja,7,3,9,5
