innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,KK Ahmed,4.0,0,45,2,11.25,8,0,1
1,Chennai Super Kings,M Pathirana,4.0,0,52,0,13.0,4,1,0
1,Chennai Super Kings,Mukesh Choudhary,2.0,0,21,1,10.5,5,0,0
1,Chennai Super Kings,Noor Ahmad,3.0,0,32,1,10.67,3,0,0
1,Chennai Super Kings,R Ashwin,4.0,0,48,2,12.0,7,1,0
1,Chennai Super Kings,RA Jadeja,3.0,0,18,0,6.0,7,0,1
2,Punjab Kings,Arshdeep Singh,4.0,0,39,0,9.75,6,1,0
2,Punjab Kings,GJ Maxwell,2.0,0,11,1,5.5,4,0,0
2,Punjab Kings,LH Ferguson,4.0,0,40,2,10.0,8,5,0
2,Punjab Kings,M Jansen,4.0,0,48,0,12.0,2,0,1
2,Punjab Kings,MP Stoinis,1.0,0,10,0,10.0,2,1,0
2,Punjab Kings,YS Chahal,1.0,0,9,0,9.0,0,0,0
2,Punjab Kings,Yash Thakur,4.0,0,39,1,9.75,7,1,0
