innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,Priyansh Arya,103,42,7,9,245.24,c V Shankar b Noor Ahmad,1
1,Punjab Kings,P Simran Singh,0,2,0,0,0.0,b Mukesh Choudhary,2
1,Punjab Kings,SS Iyer,9,7,0,1,128.57,b KK Ahmed,3
1,Punjab Kings,MP Stoinis,4,7,0,0,57.14,c DP Conway b KK Ahmed,4
1,Punjab Kings,N Wadhera,9,7,0,1,128.57,c MS Dhoni b R Ashwin,5
1,Punjab Kings,GJ Maxwell,1,2,0,0,50.0,c & b R Ashwin,6
1,Punjab Kings,Shashank Singh,52,36,2,3,144.44,not out,7
1,Punjab Kings,M Jansen,34,19,2,2,178.95,not out,8
2,Chennai Super Kings,R Ravindra,36,23,6,0,156.52,st P Simran Singh b GJ Maxwell,1
2,Chennai Super Kings,DP Conway,69,49,6,2,140.82,retired out,2
2,Chennai Super Kings,RD Gaikwad,1,3,0,0,33.33,c Shashank Singh b LH Ferguson,3
2,Chennai Super Kings,S Dube,42,27,3,2,155.56,b LH Ferguson,4
2,Chennai Super Kings,MS Dhoni,27,12,1,3,225.0,c YS Chahal b Yash Thakur,5
2,Chennai Super Kings,RA Jadeja,9,5,0,1,180.0,not out,6
2,Chennai Super Kings,V Shankar,2,2,0,0,100.0,not out,7
