match_number,date,opponent,catches,stumpings,run_outs
5,2011-04-10,Kings XI Punjab,1,0,0
29,2011-04-25,Chennai Super Kings,1,0,0
44,2011-05-04,Mumbai Indians,1,0,0
53,2011-05-10,Deccan Chargers,1,0,0
