innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kochi Tuskers Kerala,1,BB McCullum,41,26,VVS Laxman,36,29,80,54
1,Kochi Tuskers Kerala,2,BB McCullum,4,6,DPMD Jayawardene,8,9,13,15
1,Kochi Tuskers Kerala,3,BJ Hodge,15,13,DPMD Jayawardene,10,9,31,22
1,Kochi Tuskers Kerala,4,RA Jadeja,11,9,BJ Hodge,12,8,23,17
1,Kochi Tuskers Kerala,5,RA Jadeja,5,3,RV Gomez,0,1,5,4
1,Kochi Tuskers Kerala,6,RA Jadeja,7,4,PA Patel,1,4,9,8
2,Royal Challengers Bangalore,1,MA Agarwal,1,4,TM Dilshan,1,4,7,8
2,Royal Challengers Bangalore,2,V Kohli,23,18,MA Agarwal,15,7,41,25
2,Royal Challengers Bangalore,3,AB de Villiers,18,16,MA Agarwal,17,13,37,27
2,Royal Challengers Bangalore,4,AB de Villiers,24,22,SS Tiwary,26,24,52,46
2,Royal Challengers Bangalore,5,AB de Villiers,12,2,AUK Pathan,12,4,25,6
