match_number,date,opponent,catches,stumpings,run_outs
10,2022-04-02,Gujarat Titans,1,0,0
19,2022-04-10,Kolkata Knight Riders,1,0,0
50,2022-05-05,Sunrisers Hyderabad,1,0,0
58,2022-05-11,Rajasthan Royals,2,0,0
69,2022-05-21,Mumbai Indians,1,0,0
