match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2022-03-27,Mumbai Indians,"Brabourne Stadium, Mumbai",4.0,0,47,0,11.75,7,1,0
10,2022-04-02,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",4.0,0,42,0,10.5,6,2,1
15,2022-04-07,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",3.4,0,29,1,7.91,9,0,0
19,2022-04-10,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",2.4,0,30,2,11.25,4,0,0
27,2022-04-16,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,27,1,6.75,12,1,0
32,2022-04-20,Punjab Kings,"Brabourne Stadium, Mumbai",2.0,0,20,0,10.0,4,0,0
34,2022-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",3.0,0,29,0,9.67,7,2,0
41,2022-04-28,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",3.0,0,32,0,10.67,2,2,0
45,2022-05-01,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,40,3,10.0,6,6,0
50,2022-05-05,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",4.0,0,44,2,11.0,10,2,0
55,2022-05-08,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",3.0,0,38,0,12.67,5,2,0
58,2022-05-11,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",4.0,0,27,0,6.75,11,1,0
64,2022-05-16,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",4.0,0,36,4,9.0,10,3,0
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",3.0,0,32,2,10.67,8,2,0
