innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,8,2,Chennai Super Kings,DP Conway,CV Varun,Vinod Seshan,wicket,upheld,False
1,17,3,Kolkata Knight Riders,RA Jadeja,Suyash Sharma,Tapan Sharma,wicket,struck down,False
