innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,IK Pathan,4.0,0,23,1,5.75,9,1,0
1,Kings XI Punjab,JR Hopes,2.0,0,22,0,11.0,4,0,0
1,Kings XI Punjab,PP Chawla,4.0,0,33,2,8.25,6,1,0
1,Kings XI Punjab,S Sreesanth,4.0,0,29,3,7.25,10,1,0
1,Kings XI Punjab,VRV Singh,4.0,0,15,1,3.75,10,0,0
1,Kings XI Punjab,Yuvraj Singh,2.0,0,14,0,7.0,3,1,0
2,Royal Challengers Bangalore,A Kumble,4.0,0,36,0,9.0,9,1,0
2,Royal Challengers Bangalore,DW Steyn,2.0,0,33,0,16.5,1,2,0
2,Royal Challengers Bangalore,P Kumar,2.4,0,15,0,5.62,6,0,0
2,Royal Challengers Bangalore,R Vinay Kumar,2.0,0,11,1,5.5,6,0,0
2,Royal Challengers Bangalore,V Kohli,1.0,0,9,0,9.0,0,0,0
2,Royal Challengers Bangalore,Z Khan,4.0,0,35,0,8.75,10,0,0
