match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
19,2012-04-16,Delhi Daredevils,Wankhede Stadium,4.0,0,24,2,6.0,12,3,0
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,3.0,0,28,0,9.33,6,0,0
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,27,1,6.75,11,1,0
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,4.0,0,41,0,10.25,6,1,0
40,2012-04-29,Deccan Chargers,Wankhede Stadium,3.0,0,20,1,6.67,9,0,0
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,4.0,0,28,3,7.0,12,1,0
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,28,0,7.0,8,0,0
62,2012-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,23,1,5.75,12,1,0
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,4.0,0,33,2,8.25,11,2,1
72,2012-05-20,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,32,0,10.67,8,3,1
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,34,0,8.5,8,0,0
