match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Delhi Capitals,S Dhawan,22,16,4,0,137.5,b I Sharma
2,Delhi Capitals,JM Bairstow,9,3,2,0,300.0,run out (I Sharma)
2,Delhi Capitals,P Simran Singh,26,17,5,0,152.94,c DA Warner b Kuldeep Yadav
2,Delhi Capitals,SM Curran,63,47,6,1,134.04,b KK Ahmed
2,Delhi Capitals,JM Sharma,9,9,1,0,100.0,st RR Pant b Kuldeep Yadav
2,Delhi Capitals,LS Livingstone,38,21,2,3,180.95,not out
2,Delhi Capitals,Shashank Singh,0,1,0,0,0.0,c RR Pant b KK Ahmed
2,Delhi Capitals,Harpreet Brar,2,2,0,0,100.0,not out
6,Royal Challengers Bengaluru,S Dhawan,45,37,5,1,121.62,c V Kohli b GJ Maxwell
6,Royal Challengers Bengaluru,JM Bairstow,8,6,2,0,133.33,c V Kohli b Mohammed Siraj
6,Royal Challengers Bengaluru,P Simran Singh,25,17,2,2,147.06,c Anuj Rawat b GJ Maxwell
6,Royal Challengers Bengaluru,LS Livingstone,17,13,1,1,130.77,c Anuj Rawat b AS Joseph
6,Royal Challengers Bengaluru,SM Curran,23,17,3,0,135.29,c Anuj Rawat b Yash Dayal
6,Royal Challengers Bengaluru,JM Sharma,27,20,1,2,135.0,c Anuj Rawat b Mohammed Siraj
6,Royal Challengers Bengaluru,Shashank Singh,21,8,1,2,262.5,not out
6,Royal Challengers Bengaluru,Harpreet Brar,2,2,0,0,100.0,not out
11,Lucknow Super Giants,S Dhawan,70,50,7,3,140.0,c Q de Kock b Mohsin Khan
11,Lucknow Super Giants,JM Bairstow,42,29,3,3,144.83,c MP Stoinis b MP Yadav
11,Lucknow Super Giants,P Simran Singh,19,7,1,2,271.43,c Naveen-ul-Haq b MP Yadav
11,Lucknow Super Giants,JM Sharma,6,9,1,0,66.67,c Naveen-ul-Haq b MP Yadav
11,Lucknow Super Giants,LS Livingstone,28,17,2,2,164.71,not out
11,Lucknow Super Giants,SM Curran,0,1,0,0,0.0,c N Pooran b Mohsin Khan
11,Lucknow Super Giants,Shashank Singh,9,7,1,0,128.57,not out
17,Gujarat Titans,S Dhawan,1,2,0,0,50.0,b UT Yadav
17,Gujarat Titans,JM Bairstow,22,13,4,0,169.23,b Noor Ahmad
17,Gujarat Titans,P Simran Singh,35,24,5,1,145.83,c MM Sharma b Noor Ahmad
17,Gujarat Titans,SM Curran,5,8,0,0,62.5,c KS Williamson b Azmatullah Omarzai
17,Gujarat Titans,Sikandar Raza,15,16,0,0,93.75,c WP Saha b MM Sharma
17,Gujarat Titans,Shashank Singh,61,29,6,4,210.34,not out
17,Gujarat Titans,JM Sharma,16,8,0,2,200.0,c DG Nalkande b Rashid Khan
17,Gujarat Titans,Ashutosh Sharma,31,17,3,1,182.35,c Rashid Khan b DG Nalkande
17,Gujarat Titans,Harpreet Brar,1,2,0,0,50.0,not out
23,Sunrisers Hyderabad,S Dhawan,14,16,2,0,87.5,st H Klaasen b B Kumar
23,Sunrisers Hyderabad,JM Bairstow,0,3,0,0,0.0,b PJ Cummins
23,Sunrisers Hyderabad,P Simran Singh,4,6,1,0,66.67,c Nithish Kumar Reddy b B Kumar
23,Sunrisers Hyderabad,SM Curran,29,22,2,2,131.82,c PJ Cummins b T Natarajan
23,Sunrisers Hyderabad,Sikandar Raza,28,22,2,2,127.27,c H Klaasen b JD Unadkat
23,Sunrisers Hyderabad,Shashank Singh,46,25,6,1,184.0,not out
23,Sunrisers Hyderabad,JM Sharma,19,11,1,1,172.73,c Abhishek Sharma b Nithish Kumar Reddy
23,Sunrisers Hyderabad,Ashutosh Sharma,33,15,3,2,220.0,not out
27,Rajasthan Royals,Atharva Taide,15,12,2,0,125.0,c KR Sen b Avesh Khan
27,Rajasthan Royals,JM Bairstow,15,19,1,0,78.95,c SO Hetmyer b KA Maharaj
27,Rajasthan Royals,P Simran Singh,10,14,1,0,71.43,c Dhruv Jurel b YS Chahal
27,Rajasthan Royals,SM Curran,6,10,0,0,60.0,c Dhruv Jurel b KA Maharaj
27,Rajasthan Royals,JM Sharma,29,24,1,2,120.83,c R Parag b Avesh Khan
27,Rajasthan Royals,Shashank Singh,9,9,1,0,100.0,c Dhruv Jurel b KR Sen
27,Rajasthan Royals,LS Livingstone,21,14,2,1,150.0,"run out (Tanush Kotian, SV Samson)"
27,Rajasthan Royals,Ashutosh Sharma,31,16,1,3,193.75,c KA Maharaj b TA Boult
27,Rajasthan Royals,Harpreet Brar,3,3,0,0,100.0,not out
33,Mumbai Indians,SM Curran,6,7,1,0,85.71,c Ishan Kishan b JJ Bumrah
33,Mumbai Indians,P Simran Singh,0,1,0,0,0.0,c Ishan Kishan b G Coetzee
33,Mumbai Indians,RR Rossouw,1,3,0,0,33.33,b JJ Bumrah
33,Mumbai Indians,LS Livingstone,1,2,0,0,50.0,c & b G Coetzee
33,Mumbai Indians,Harpreet Singh,13,15,2,0,86.67,c & b S Gopal
33,Mumbai Indians,Shashank Singh,41,25,2,3,164.0,c Tilak Varma b JJ Bumrah
33,Mumbai Indians,JM Sharma,9,9,1,0,100.0,lbw b Akash Madhwal
33,Mumbai Indians,Ashutosh Sharma,61,28,2,7,217.86,c Mohammad Nabi b G Coetzee
33,Mumbai Indians,Harpreet Brar,21,20,2,1,105.0,c Mohammad Nabi b HH Pandya
33,Mumbai Indians,HV Patel,1,4,0,0,25.0,not out
33,Mumbai Indians,K Rabada,8,3,0,1,266.67,"run out (Ishan Kishan, Mohammad Nabi)"
37,Gujarat Titans,SM Curran,20,19,2,0,105.26,lbw b Rashid Khan
37,Gujarat Titans,P Simran Singh,35,21,3,3,166.67,c WP Saha b MM Sharma
37,Gujarat Titans,RR Rossouw,9,7,2,0,128.57,lbw b Noor Ahmad
37,Gujarat Titans,JM Sharma,13,12,0,1,108.33,b R Sai Kishore
37,Gujarat Titans,LS Livingstone,6,9,1,0,66.67,c R Tewatia b Noor Ahmad
37,Gujarat Titans,Shashank Singh,8,12,0,0,66.67,c & b R Sai Kishore
37,Gujarat Titans,Ashutosh Sharma,3,8,0,0,37.5,c MM Sharma b R Sai Kishore
37,Gujarat Titans,Harpreet Singh,14,19,0,0,73.68,"run out (WP Saha, B Sai Sudharsan)"
37,Gujarat Titans,Harpreet Brar,29,12,4,1,241.67,c M Shahrukh Khan b R Sai Kishore
37,Gujarat Titans,HV Patel,0,1,0,0,0.0,c M Shahrukh Khan b MM Sharma
37,Gujarat Titans,K Rabada,1,1,0,0,100.0,not out
42,Kolkata Knight Riders,P Simran Singh,54,20,4,5,270.0,run out (SP Narine)
42,Kolkata Knight Riders,JM Bairstow,108,48,8,9,225.0,not out
42,Kolkata Knight Riders,RR Rossouw,26,16,1,2,162.5,c SS Iyer b SP Narine
42,Kolkata Knight Riders,Shashank Singh,68,28,2,8,242.86,not out
49,Chennai Super Kings,P Simran Singh,13,10,1,1,130.0,c RD Gaikwad b RJ Gleeson
49,Chennai Super Kings,JM Bairstow,46,30,7,1,153.33,c MS Dhoni b S Dube
49,Chennai Super Kings,RR Rossouw,43,23,5,2,186.96,b SN Thakur
49,Chennai Super Kings,Shashank Singh,25,26,1,1,96.15,not out
49,Chennai Super Kings,SM Curran,26,20,3,0,130.0,not out
53,Chennai Super Kings,P Simran Singh,30,23,2,2,130.43,c Sameer Rizvi b RA Jadeja
53,Chennai Super Kings,JM Bairstow,7,6,1,0,116.67,b TU Deshpande
53,Chennai Super Kings,RR Rossouw,0,3,0,0,0.0,b TU Deshpande
53,Chennai Super Kings,Shashank Singh,27,20,4,0,135.0,c Simarjeet Singh b MJ Santner
53,Chennai Super Kings,SM Curran,7,11,0,0,63.64,c MJ Santner b RA Jadeja
53,Chennai Super Kings,JM Sharma,0,1,0,0,0.0,c MS Dhoni b Simarjeet Singh
53,Chennai Super Kings,Ashutosh Sharma,3,10,0,0,30.0,c Simarjeet Singh b RA Jadeja
53,Chennai Super Kings,Harpreet Brar,17,13,2,0,130.77,not out
53,Chennai Super Kings,HV Patel,12,13,1,1,92.31,c Sameer Rizvi b Simarjeet Singh
53,Chennai Super Kings,RD Chahar,16,10,2,1,160.0,b SN Thakur
53,Chennai Super Kings,K Rabada,11,10,0,1,110.0,not out
58,Royal Challengers Bengaluru,P Simran Singh,6,4,1,0,150.0,lbw b Swapnil Singh
58,Royal Challengers Bengaluru,JM Bairstow,27,16,4,1,168.75,c F du Plessis b LH Ferguson
58,Royal Challengers Bengaluru,RR Rossouw,61,27,9,3,225.93,c WG Jacks b KV Sharma
58,Royal Challengers Bengaluru,Shashank Singh,37,19,4,2,194.74,run out (V Kohli)
58,Royal Challengers Bengaluru,JM Sharma,5,4,1,0,125.0,b KV Sharma
58,Royal Challengers Bengaluru,LS Livingstone,0,2,0,0,0.0,c KV Sharma b Swapnil Singh
58,Royal Challengers Bengaluru,SM Curran,22,16,2,0,137.5,b LH Ferguson
58,Royal Challengers Bengaluru,Ashutosh Sharma,8,5,0,1,160.0,lbw b Mohammed Siraj
58,Royal Challengers Bengaluru,HV Patel,0,1,0,0,0.0,c LH Ferguson b Mohammed Siraj
58,Royal Challengers Bengaluru,RD Chahar,5,5,1,0,100.0,not out
58,Royal Challengers Bengaluru,Arshdeep Singh,4,3,1,0,133.33,c KV Sharma b Mohammed Siraj
65,Rajasthan Royals,P Simran Singh,6,4,1,0,150.0,c YS Chahal b TA Boult
65,Rajasthan Royals,JM Bairstow,14,22,1,0,63.64,c R Parag b YS Chahal
65,Rajasthan Royals,RR Rossouw,22,13,5,0,169.23,c YBK Jaiswal b Avesh Khan
65,Rajasthan Royals,Shashank Singh,0,2,0,0,0.0,lbw b Avesh Khan
65,Rajasthan Royals,SM Curran,63,41,5,3,153.66,not out
65,Rajasthan Royals,JM Sharma,22,20,0,2,110.0,c R Parag b YS Chahal
65,Rajasthan Royals,Ashutosh Sharma,17,11,1,1,154.55,not out
69,Sunrisers Hyderabad,Atharva Taide,46,27,5,2,170.37,c Sanvir Singh b T Natarajan
69,Sunrisers Hyderabad,P Simran Singh,71,45,7,4,157.78,c H Klaasen b V Viyaskanth
69,Sunrisers Hyderabad,RR Rossouw,49,24,3,4,204.17,c Abdul Samad b PJ Cummins
69,Sunrisers Hyderabad,Shashank Singh,2,4,0,0,50.0,"run out (Nithish Kumar Reddy, H Klaasen)"
69,Sunrisers Hyderabad,JM Sharma,32,15,2,2,213.33,not out
69,Sunrisers Hyderabad,Ashutosh Sharma,2,3,0,0,66.67,c Sanvir Singh b T Natarajan
69,Sunrisers Hyderabad,Shivam Singh,2,3,0,0,66.67,not out
