match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Delhi Capitals,Arshdeep Singh,4.0,0,28,2,7.0,15
2,Delhi Capitals,HV Patel,4.0,0,47,2,11.75,6
2,Delhi Capitals,Harpreet Brar,3.0,0,14,1,4.67,7
2,Delhi Capitals,K Rabada,4.0,0,36,1,9.0,10
2,Delhi Capitals,RD Chahar,4.0,0,33,1,8.25,6
2,Delhi Capitals,SM Curran,1.0,0,10,0,10.0,3
6,Royal Challengers Bengaluru,Arshdeep Singh,3.2,0,40,0,12.0,7
6,Royal Challengers Bengaluru,HV Patel,4.0,0,45,1,11.25,6
6,Royal Challengers Bengaluru,Harpreet Brar,4.0,0,13,2,3.25,9
6,Royal Challengers Bengaluru,K Rabada,4.0,0,23,2,5.75,11
6,Royal Challengers Bengaluru,RD Chahar,1.0,0,16,0,16.0,1
6,Royal Challengers Bengaluru,SM Curran,3.0,0,30,1,10.0,7
11,Lucknow Super Giants,Arshdeep Singh,3.0,0,30,2,10.0,5
11,Lucknow Super Giants,HV Patel,4.0,0,45,0,11.25,5
11,Lucknow Super Giants,Harpreet Brar,2.0,0,14,0,7.0,4
11,Lucknow Super Giants,K Rabada,4.0,0,38,1,9.5,9
11,Lucknow Super Giants,RD Chahar,3.0,0,42,1,14.0,1
11,Lucknow Super Giants,SM Curran,4.0,0,28,3,7.0,10
17,Gujarat Titans,Arshdeep Singh,4.0,0,33,0,8.25,5
17,Gujarat Titans,HV Patel,4.0,0,44,1,11.0,3
17,Gujarat Titans,Harpreet Brar,4.0,0,33,1,8.25,10
17,Gujarat Titans,K Rabada,4.0,0,44,2,11.0,6
17,Gujarat Titans,SM Curran,2.0,0,18,0,9.0,3
17,Gujarat Titans,Sikandar Raza,2.0,0,22,0,11.0,2
23,Sunrisers Hyderabad,Arshdeep Singh,4.0,0,29,4,7.25,12
23,Sunrisers Hyderabad,HV Patel,4.0,0,30,2,7.5,8
23,Sunrisers Hyderabad,Harpreet Brar,4.0,0,48,0,12.0,6
23,Sunrisers Hyderabad,K Rabada,4.0,0,32,1,8.0,12
23,Sunrisers Hyderabad,SM Curran,4.0,0,41,2,10.25,9
27,Rajasthan Royals,Arshdeep Singh,3.5,0,45,1,11.74,8
27,Rajasthan Royals,HV Patel,2.0,0,21,1,10.5,1
27,Rajasthan Royals,Harpreet Brar,3.0,0,22,0,7.33,2
27,Rajasthan Royals,K Rabada,4.0,0,18,2,4.5,14
27,Rajasthan Royals,LS Livingstone,3.0,0,21,1,7.0,9
27,Rajasthan Royals,SM Curran,4.0,0,25,2,6.25,9
33,Mumbai Indians,Arshdeep Singh,3.0,0,35,0,11.67,4
33,Mumbai Indians,HV Patel,4.0,0,31,3,7.75,8
33,Mumbai Indians,Harpreet Brar,3.0,0,21,0,7.0,3
33,Mumbai Indians,K Rabada,4.0,0,42,1,10.5,6
33,Mumbai Indians,LS Livingstone,2.0,0,16,0,8.0,4
33,Mumbai Indians,SM Curran,4.0,0,41,2,10.25,9
37,Gujarat Titans,Arshdeep Singh,2.1,0,17,1,7.85,3
37,Gujarat Titans,HV Patel,3.0,0,15,3,5.0,8
37,Gujarat Titans,Harpreet Brar,4.0,0,35,0,8.75,7
37,Gujarat Titans,K Rabada,4.0,0,40,0,10.0,8
37,Gujarat Titans,LS Livingstone,4.0,0,19,2,4.75,8
37,Gujarat Titans,SM Curran,2.0,0,18,1,9.0,4
42,Kolkata Knight Riders,Arshdeep Singh,4.0,0,45,2,11.25,10
42,Kolkata Knight Riders,HV Patel,3.0,0,48,1,16.0,5
42,Kolkata Knight Riders,Harpreet Brar,2.0,0,21,0,10.5,3
42,Kolkata Knight Riders,K Rabada,3.0,0,52,0,17.33,2
42,Kolkata Knight Riders,RD Chahar,4.0,0,33,1,8.25,8
42,Kolkata Knight Riders,SM Curran,4.0,0,60,1,15.0,6
49,Chennai Super Kings,Arshdeep Singh,4.0,0,52,1,13.0,8
49,Chennai Super Kings,HV Patel,1.0,0,12,0,12.0,0
49,Chennai Super Kings,Harpreet Brar,4.0,0,17,2,4.25,10
49,Chennai Super Kings,K Rabada,4.0,0,23,1,5.75,8
49,Chennai Super Kings,RD Chahar,4.0,0,16,2,4.0,9
49,Chennai Super Kings,SM Curran,3.0,0,37,0,12.33,5
53,Chennai Super Kings,Arshdeep Singh,4.0,0,42,2,10.5,6
53,Chennai Super Kings,HV Patel,4.0,0,24,3,6.0,10
53,Chennai Super Kings,Harpreet Brar,1.0,0,19,0,19.0,1
53,Chennai Super Kings,K Rabada,3.0,0,24,0,8.0,7
53,Chennai Super Kings,RD Chahar,4.0,0,23,3,5.75,10
53,Chennai Super Kings,SM Curran,4.0,0,34,1,8.5,3
58,Royal Challengers Bengaluru,Arshdeep Singh,3.0,0,41,1,13.67,5
58,Royal Challengers Bengaluru,HV Patel,4.0,0,38,3,9.5,6
58,Royal Challengers Bengaluru,LS Livingstone,3.0,0,28,0,9.33,4
58,Royal Challengers Bengaluru,RD Chahar,3.0,0,47,0,15.67,5
58,Royal Challengers Bengaluru,SM Curran,3.0,0,50,1,16.67,2
58,Royal Challengers Bengaluru,V Kaverappa,4.0,0,36,2,9.0,11
65,Rajasthan Royals,Arshdeep Singh,4.0,0,31,1,7.75,11
65,Rajasthan Royals,HV Patel,4.0,0,28,2,7.0,8
65,Rajasthan Royals,Harpreet Brar,1.0,0,10,0,10.0,1
65,Rajasthan Royals,NT Ellis,4.0,0,24,1,6.0,10
65,Rajasthan Royals,RD Chahar,4.0,0,26,2,6.5,9
65,Rajasthan Royals,SM Curran,3.0,0,24,2,8.0,11
69,Sunrisers Hyderabad,Arshdeep Singh,4.0,0,37,2,9.25,9
69,Sunrisers Hyderabad,Atharva Taide,0.1,0,4,0,24.0,0
69,Sunrisers Hyderabad,HV Patel,4.0,0,49,2,12.25,6
69,Sunrisers Hyderabad,Harpreet Brar,3.0,0,36,1,12.0,6
69,Sunrisers Hyderabad,R Dhawan,3.0,0,35,0,11.67,4
69,Sunrisers Hyderabad,RD Chahar,4.0,0,43,0,10.75,6
69,Sunrisers Hyderabad,Shashank Singh,1.0,0,5,1,5.0,1
