innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,SC Ganguly,61,6.2
1,Kolkata Knight Riders,2,RT Ponting,112,13.1
1,Kolkata Knight Riders,3,DJ Hussey,172,18.1
2,Royal Challengers Bangalore,1,R Dravid,4,2.1
2,Royal Challengers Bangalore,2,V Kohli,9,3.2
2,Royal Challengers Bangalore,3,JH Kallis,24,5.5
2,Royal Challengers Bangalore,4,W Jaffer,24,6.2
2,Royal Challengers Bangalore,5,MV Boucher,38,8.5
2,Royal Challengers Bangalore,6,B Akhil,38,9.2
2,Royal Challengers Bangalore,7,CL White,43,9.6
2,Royal Challengers Bangalore,8,AA Noffke,57,12.1
2,Royal Challengers Bangalore,9,Z Khan,70,14.1
2,Royal Challengers Bangalore,10,SB Joshi,82,16.1
