match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,3,9,0,0,33.33,c Shakib Al Hasan b B Kumar,7
13,2018-04-16,Delhi Daredevils,Eden Gardens,6,5,1,0,120.0,c CH Morris b R Tewatia,7
18,2018-04-21,Kings XI Punjab,Eden Gardens,14,8,2,0,175.0,not out,7
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,37,29,3,1,127.59,run out (),6
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,5,2,1,0,250.0,not out,7
33,2018-05-03,Chennai Super Kings,Eden Gardens,57,36,6,2,158.33,not out,4
37,2018-05-06,Mumbai Indians,Wankhede Stadium,7,5,1,0,140.0,c & b HH Pandya,2
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,16,8,3,0,200.0,not out,7
58,2018-05-23,Rajasthan Royals,Eden Gardens,28,17,3,1,164.71,c H Klaasen b JC Archer,6
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,30,20,2,1,150.0,c Rashid Khan b CR Brathwaite,6
