innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,CH Gayle,0,1.1
1,Royal Challengers Bangalore,2,V Kohli,20,3.5
1,Royal Challengers Bangalore,3,AB de Villiers,34,5.4
1,Royal Challengers Bangalore,4,Mandeep Singh,105,16.1
1,Royal Challengers Bangalore,5,KM Jadhav,125,19.1
1,Royal Challengers Bangalore,6,P Negi,142,20.3
2,Kolkata Knight Riders,1,SP Narine,105,7.1
2,Kolkata Knight Riders,2,CA Lynn,107,8.3
2,Kolkata Knight Riders,3,C de Grandhomme,152,14.2
2,Kolkata Knight Riders,4,G Gambhir,156,15.1
