match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,3.2,0,23,1,6.9,12,0,0
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,1,30,2,7.5,13,0,0
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,34,2,8.5,7,0,0
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,4.0,0,42,1,10.5,5,0,0
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,0,28,2,7.0,11,0,0
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,26,2,6.5,12,0,0
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,4.0,0,36,1,9.0,9,2,0
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,32,1,8.0,10,1,0
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,4.0,0,48,0,12.0,6,1,0
41,2020-10-23,Chennai Super Kings,Sharjah Cricket Stadium,4.0,1,18,4,4.5,17,1,0
45,2020-10-25,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,40,0,10.0,7,0,0
48,2020-10-28,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,0,40,1,10.0,10,1,0
51,2020-10-31,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,21,3,5.25,16,0,0
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,2.0,1,9,2,4.5,9,0,0
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,30,3,7.5,12,0,0
