innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,MV Boucher,35,6.3
1,Royal Challengers Bangalore,2,Misbah-ul-Haq,36,6.6
1,Royal Challengers Bangalore,3,SP Goswami,39,8.1
1,Royal Challengers Bangalore,4,CL White,74,12.4
1,Royal Challengers Bangalore,5,V Kohli,76,13.2
1,Royal Challengers Bangalore,6,R Dravid,82,14.1
1,Royal Challengers Bangalore,7,B Akhil,83,14.4
1,Royal Challengers Bangalore,8,R Vinay Kumar,122,18.5
1,Royal Challengers Bangalore,9,P Kumar,122,18.6
2,Mumbai Indians,1,ST Jayasuriya,96,12.3
