match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2022-03-26,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",26,28,0,1,92.86,not out,5
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",17,9,3,0,188.89,c MK Pandey b AJ Tye,6
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",0,3,0,0,0.0,b Arshdeep Singh,5
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",23,15,2,1,153.33,c KS Williamson b B Kumar,6
22,2022-04-12,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c Anuj Rawat b PWH de Silva,5
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",22,12,0,2,183.33,not out,6
33,2022-04-21,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",3,8,0,0,37.5,c Tilak Varma b RP Meredith,6
38,2022-04-25,Punjab Kings,"Wankhede Stadium, Mumbai",21,16,1,1,131.25,not out,6
46,2022-05-01,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",1,1,0,0,100.0,not out,4
49,2022-05-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",3,5,0,0,60.0,c V Kohli b HV Patel,6
