innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bengaluru,1,V Kohli,78,10.4
1,Royal Challengers Bengaluru,2,F du Plessis,113,13.6
1,Royal Challengers Bengaluru,3,RM Patidar,184,18.4
1,Royal Challengers Bengaluru,4,KD Karthik,201,19.5
1,Royal Challengers Bengaluru,5,GJ Maxwell,218,20.5
2,Chennai Super Kings,1,RD Gaikwad,0,1.1
2,Chennai Super Kings,2,DJ Mitchell,19,3.2
2,Chennai Super Kings,3,AM Rahane,85,10.1
2,Chennai Super Kings,4,R Ravindra,115,13.6
2,Chennai Super Kings,5,S Dube,119,14.4
2,Chennai Super Kings,6,MJ Santner,129,15.6
2,Chennai Super Kings,7,MS Dhoni,190,20.2
