innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,1.0,0,4,0,4.0,2,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,36,1,9.0,6,0,0
1,Mumbai Indians,J Suchith,4.0,0,21,1,5.25,10,0,0
1,Mumbai Indians,M de Lange,4.0,1,30,0,7.5,15,2,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,34,1,8.5,9,0,0
1,Mumbai Indians,R Vinay Kumar,3.0,0,33,1,11.0,4,0,0
2,Chennai Super Kings,A Nehra,3.0,0,45,0,15.0,3,0,0
2,Chennai Super Kings,DJ Bravo,2.2,0,16,1,6.86,2,0,0
2,Chennai Super Kings,MM Sharma,2.0,0,19,0,9.5,3,0,0
2,Chennai Super Kings,P Negi,4.0,0,34,0,8.5,11,0,0
2,Chennai Super Kings,R Ashwin,4.0,0,17,2,4.25,15,1,0
2,Chennai Super Kings,RA Jadeja,4.0,0,27,0,6.75,5,0,0
