innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,DR Smith,27,34,4,0,79.41,c HH Pandya b Harbhajan Singh,1
1,Chennai Super Kings,BB McCullum,23,11,3,1,209.09,c HH Pandya b R Vinay Kumar,2
1,Chennai Super Kings,SK Raina,10,10,1,0,100.0,c HH Pandya b J Suchith,3
1,Chennai Super Kings,F du Plessis,17,16,0,1,106.25,c LMP Simmons b MJ McClenaghan,4
1,Chennai Super Kings,MS Dhoni,39,32,2,2,121.88,not out,5
1,Chennai Super Kings,P Negi,36,17,4,1,211.76,run out (PA Patel),6
2,Mumbai Indians,LMP Simmons,38,31,3,2,122.58,c DR Smith b R Ashwin,1
2,Mumbai Indians,PA Patel,45,32,6,0,140.62,c F du Plessis b R Ashwin,2
2,Mumbai Indians,RG Sharma,18,22,0,0,81.82,c SK Raina b DJ Bravo,3
2,Mumbai Indians,KA Pollard,1,4,0,0,25.0,run out (DJ Bravo),4
2,Mumbai Indians,AT Rayudu,34,19,1,3,178.95,not out,5
2,Mumbai Indians,HH Pandya,21,8,0,3,262.5,not out,6
