match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Delhi Daredevils,RS Bopara,56,48,7,1,116.67,c M Manhas b VY Mahesh
3,Delhi Daredevils,MS Bisla,2,6,0,0,33.33,run out (M Manhas)
3,Delhi Daredevils,KC Sangakkara,17,9,1,1,188.89,c PJ Sangwan b MF Maharoof
3,Delhi Daredevils,Yuvraj Singh,4,5,1,0,80.0,c G Gambhir b MF Maharoof
3,Delhi Daredevils,DPMD Jayawardene,0,1,0,0,0.0,c KD Karthik b PJ Sangwan
3,Delhi Daredevils,IK Pathan,21,16,2,0,131.25,st KD Karthik b TM Dilshan
3,Delhi Daredevils,M Kaif,6,6,1,0,100.0,st KD Karthik b A Mishra
3,Delhi Daredevils,PP Chawla,5,7,0,0,71.43,c MF Maharoof b DP Nannes
3,Delhi Daredevils,RR Powar,3,7,0,0,42.86,b DP Nannes
3,Delhi Daredevils,S Sreesanth,15,14,2,0,107.14,not out
3,Delhi Daredevils,YA Abdulla,0,1,0,0,0.0,not out
7,Royal Challengers Bangalore,RS Bopara,77,50,9,2,154.0,c A Kumble b P Kumar
7,Royal Challengers Bangalore,MS Bisla,75,51,7,4,147.06,c EJG Morgan b JH Kallis
7,Royal Challengers Bangalore,Yuvraj Singh,9,6,1,0,150.0,c EJG Morgan b DW Steyn
7,Royal Challengers Bangalore,DPMD Jayawardene,26,13,3,1,200.0,not out
7,Royal Challengers Bangalore,IK Pathan,3,1,0,0,300.0,not out
12,Deccan Chargers,RS Bopara,38,32,5,0,118.75,c A Symonds b RG Sharma
12,Deccan Chargers,MS Bisla,0,7,0,0,0.0,run out (TL Suman)
12,Deccan Chargers,KC Sangakkara,0,3,0,0,0.0,b WPUJC Vaas
12,Deccan Chargers,Yuvraj Singh,4,6,1,0,66.67,c HH Gibbs b WPUJC Vaas
12,Deccan Chargers,DPMD Jayawardene,14,9,3,0,155.56,b A Symonds
12,Deccan Chargers,AB Barath,7,10,1,0,70.0,c RG Sharma b PP Ojha
12,Deccan Chargers,IK Pathan,60,29,3,5,206.9,c A Symonds b Jaskaran Singh
12,Deccan Chargers,PP Chawla,9,13,1,0,69.23,c PP Ojha b RP Singh
12,Deccan Chargers,Bipul Sharma,8,6,1,0,133.33,not out
12,Deccan Chargers,S Sreesanth,12,5,3,0,240.0,not out
16,Chennai Super Kings,RS Bopara,1,8,0,0,12.5,c L Balaji b JA Morkel
16,Chennai Super Kings,IK Pathan,39,32,5,1,121.88,b L Balaji
16,Chennai Super Kings,KC Sangakkara,15,16,2,0,93.75,st PA Patel b M Muralitharan
16,Chennai Super Kings,DPMD Jayawardene,3,5,0,0,60.0,lbw b M Muralitharan
16,Chennai Super Kings,Yuvraj Singh,43,28,4,2,153.57,c GJ Bailey b JA Morkel
16,Chennai Super Kings,M Kaif,14,16,0,0,87.5,c JA Morkel b M Muralitharan
16,Chennai Super Kings,MS Bisla,7,9,1,0,77.78,"run out (ML Hayden, JA Morkel)"
16,Chennai Super Kings,PP Chawla,8,4,2,0,200.0,not out
16,Chennai Super Kings,J Theron,0,1,0,0,0.0,run out (SK Raina)
16,Chennai Super Kings,RR Powar,2,1,0,0,200.0,not out
19,Rajasthan Royals,RS Bopara,25,26,1,0,96.15,c SK Trivedi b MM Patel
19,Rajasthan Royals,KC Sangakkara,29,13,6,0,223.08,c FY Fazal b SW Tait
19,Rajasthan Royals,MS Bisla,35,18,4,2,194.44,c MJ Lumb b SK Warne
19,Rajasthan Royals,Yuvraj Singh,15,13,0,1,115.38,c FY Fazal b SK Trivedi
19,Rajasthan Royals,DPMD Jayawardene,23,22,0,1,104.55,c AA Jhunjhunwala b SK Trivedi
19,Rajasthan Royals,IK Pathan,1,1,0,0,100.0,run out (AA Jhunjhunwala)
19,Rajasthan Royals,M Kaif,8,8,1,0,100.0,lbw b YK Pathan
19,Rajasthan Royals,PP Chawla,8,8,1,0,100.0,c SW Tait b YK Pathan
19,Rajasthan Royals,J Theron,2,4,0,0,50.0,c MM Patel b SW Tait
19,Rajasthan Royals,S Sreesanth,0,2,0,0,0.0,not out
19,Rajasthan Royals,SJ Srivastava,0,1,0,0,0.0,b SW Tait
23,Kolkata Knight Riders,RS Bopara,0,2,0,0,0.0,lbw b SE Bond
23,Kolkata Knight Riders,Yuvraj Singh,24,16,3,1,150.0,c MK Tiwary b AB Agarkar
23,Kolkata Knight Riders,MS Bisla,22,24,3,0,91.67,c DJ Hussey b AB Agarkar
23,Kolkata Knight Riders,KC Sangakkara,30,27,3,0,111.11,st WP Saha b CH Gayle
23,Kolkata Knight Riders,DPMD Jayawardene,16,15,1,0,106.67,b AD Mathews
23,Kolkata Knight Riders,IK Pathan,22,14,1,1,157.14,c & b SE Bond
23,Kolkata Knight Riders,K Goel,17,17,1,1,100.0,not out
23,Kolkata Knight Riders,B Lee,7,5,1,0,140.0,not out
27,Mumbai Indians,RS Bopara,1,4,0,0,25.0,lbw b Z Khan
27,Mumbai Indians,SE Marsh,57,47,6,1,121.28,b SL Malinga
27,Mumbai Indians,MS Bisla,11,10,1,0,110.0,c Z Khan b SL Malinga
27,Mumbai Indians,DPMD Jayawardene,20,18,2,0,111.11,"run out (SL Malinga, AT Rayudu)"
27,Mumbai Indians,Yuvraj Singh,2,3,0,0,66.67,c Harbhajan Singh b DJ Bravo
27,Mumbai Indians,IK Pathan,18,14,1,0,128.57,c Harbhajan Singh b SL Malinga
27,Mumbai Indians,B Lee,3,3,0,0,100.0,c KA Pollard b Z Khan
27,Mumbai Indians,K Goel,1,3,0,0,33.33,b SL Malinga
27,Mumbai Indians,PP Chawla,22,13,3,0,169.23,run out (R McLaren)
27,Mumbai Indians,VS Malik,6,5,1,0,120.0,b Z Khan
27,Mumbai Indians,SJ Srivastava,1,1,0,0,100.0,not out
31,Royal Challengers Bangalore,SE Marsh,2,9,0,0,22.22,c R Dravid b R Vinay Kumar
31,Royal Challengers Bangalore,MS Bisla,28,26,4,0,107.69,b A Kumble
31,Royal Challengers Bangalore,KC Sangakkara,45,27,8,0,166.67,c JH Kallis b DW Steyn
31,Royal Challengers Bangalore,RS Bopara,42,33,3,0,127.27,not out
31,Royal Challengers Bangalore,Yuvraj Singh,36,20,3,2,180.0,c CL White b JH Kallis
31,Royal Challengers Bangalore,IK Pathan,16,5,2,1,320.0,"run out (MK Pandey, RV Uthappa)"
31,Royal Challengers Bangalore,B Lee,1,1,0,0,100.0,not out
34,Kolkata Knight Riders,MS Bisla,18,13,3,0,138.46,b M Kartik
34,Kolkata Knight Riders,DPMD Jayawardene,110,59,14,3,186.44,not out
34,Kolkata Knight Riders,KC Sangakkara,38,22,2,2,172.73,c DJ Hussey b SE Bond
34,Kolkata Knight Riders,Yuvraj Singh,33,16,2,3,206.25,not out
38,Rajasthan Royals,MS Bisla,20,14,4,0,142.86,c FY Fazal b SR Watson
38,Rajasthan Royals,DPMD Jayawardene,44,33,6,1,133.33,c SK Warne b AP Dole
38,Rajasthan Royals,KC Sangakkara,9,7,1,0,128.57,c YK Pathan b SK Trivedi
38,Rajasthan Royals,Yuvraj Singh,28,16,1,3,175.0,b AP Dole
38,Rajasthan Royals,IK Pathan,24,23,1,0,104.35,not out
38,Rajasthan Royals,RS Bopara,8,11,0,0,72.73,"run out (AA Jhunjhunwala, FY Fazal, NV Ojha)"
38,Rajasthan Royals,PP Chawla,10,15,0,0,66.67,c AA Jhunjhunwala b SK Trivedi
38,Rajasthan Royals,Bipul Sharma,1,1,0,0,100.0,not out
41,Mumbai Indians,AB Barath,33,27,4,1,122.22,lbw b JP Duminy
41,Mumbai Indians,DPMD Jayawardene,31,18,7,0,172.22,c SS Tiwary b SL Malinga
41,Mumbai Indians,KC Sangakkara,56,42,6,1,133.33,c S Dhawan b SL Malinga
41,Mumbai Indians,Yuvraj Singh,15,21,1,0,71.43,c JP Duminy b KA Pollard
41,Mumbai Indians,IK Pathan,15,6,1,1,250.0,not out
41,Mumbai Indians,RS Sodhi,4,2,1,0,200.0,not out
44,Delhi Daredevils,DPMD Jayawardene,38,35,4,1,108.57,c A Nehra b PD Collingwood
44,Delhi Daredevils,IK Pathan,12,17,1,0,70.59,c R Bhatia b A Mishra
44,Delhi Daredevils,KC Sangakkara,33,30,4,0,110.0,b PD Collingwood
44,Delhi Daredevils,Yuvraj Singh,21,25,2,1,84.0,not out
44,Delhi Daredevils,AB Barath,2,5,0,0,40.0,not out
51,Deccan Chargers,DPMD Jayawardene,93,62,13,2,150.0,not out
51,Deccan Chargers,SE Marsh,0,1,0,0,0.0,c AC Gilchrist b RJ Harris
51,Deccan Chargers,KC Sangakkara,52,37,9,1,140.54,c PP Ojha b R Sharma
51,Deccan Chargers,Yuvraj Singh,20,20,1,1,100.0,c A Symonds b RP Singh
51,Deccan Chargers,IK Pathan,1,1,0,0,100.0,not out
54,Chennai Super Kings,DPMD Jayawardene,21,8,2,2,262.5,c S Tyagi b JA Morkel
54,Chennai Super Kings,SE Marsh,88,57,8,5,154.39,not out
54,Chennai Super Kings,KC Sangakkara,33,24,5,0,137.5,b R Ashwin
54,Chennai Super Kings,Yuvraj Singh,1,4,0,0,25.0,lbw b SK Raina
54,Chennai Super Kings,IK Pathan,44,27,4,1,162.96,not out
