innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,MK Tiwary,0,1.1
1,Kolkata Knight Riders,2,SC Ganguly,0,1.4
1,Kolkata Knight Riders,3,CA Pujara,31,5.4
1,Kolkata Knight Riders,4,BJ Hodge,31,6.1
2,Deccan Chargers,1,VVS Laxman,61,6.5
2,Deccan Chargers,2,AC Gilchrist,99,12.1
2,Deccan Chargers,3,HH Gibbs,102,13.2
2,Deccan Chargers,4,A Symonds,116,15.1
2,Deccan Chargers,5,RG Sharma,128,17.2
2,Deccan Chargers,6,Anirudh Singh,141,18.6
2,Deccan Chargers,7,WPUJC Vaas,142,19.3
