innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Symonds,4.0,0,26,0,6.5,6,2,0
1,Deccan Chargers,Jaskaran Singh,4.0,0,35,1,8.75,9,1,0
1,Deccan Chargers,PP Ojha,4.0,0,19,0,4.75,12,0,0
1,Deccan Chargers,RP Singh,4.0,0,35,1,8.75,12,3,0
1,Deccan Chargers,TL Suman,1.0,0,16,0,16.0,1,0,1
1,Deccan Chargers,WPUJC Vaas,3.0,0,22,2,7.33,10,0,0
2,Kolkata Knight Riders,AD Mathews,4.0,0,27,1,6.75,9,1,1
2,Kolkata Knight Riders,BJ Hodge,2.0,0,14,1,7.0,4,0,0
2,Kolkata Knight Riders,CK Langeveldt,4.0,0,26,2,6.5,10,3,0
2,Kolkata Knight Riders,I Sharma,4.0,0,31,1,7.75,9,1,1
2,Kolkata Knight Riders,LR Shukla,3.0,0,30,1,10.0,5,0,0
2,Kolkata Knight Riders,M Kartik,3.0,0,17,1,5.67,8,0,0
