innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,DA Warner,5,15,S Dhawan,15,15,25,30
1,Sunrisers Hyderabad,2,DA Warner,15,9,MC Henriques,9,16,25,25
1,Sunrisers Hyderabad,3,Yuvraj Singh,0,1,DA Warner,0,0,0,1
1,Sunrisers Hyderabad,4,NV Ojha,34,20,DA Warner,23,17,60,37
1,Sunrisers Hyderabad,5,DJ Hooda,12,10,DA Warner,17,9,30,19
1,Sunrisers Hyderabad,6,DA Warner,4,2,Mohammad Nabi,2,3,6,5
1,Sunrisers Hyderabad,7,DA Warner,6,2,Rashid Khan,6,1,13,3
2,Kings XI Punjab,1,HM Amla,0,1,M Vohra,0,0,0,1
2,Kings XI Punjab,2,GJ Maxwell,10,12,M Vohra,6,4,16,16
2,Kings XI Punjab,3,M Vohra,22,15,EJG Morgan,13,17,41,32
2,Kings XI Punjab,4,DA Miller,1,6,M Vohra,4,3,5,9
2,Kings XI Punjab,5,WP Saha,0,2,M Vohra,0,0,0,2
2,Kings XI Punjab,6,M Vohra,13,10,AR Patel,7,12,20,22
2,Kings XI Punjab,7,M Vohra,34,11,MM Sharma,10,5,45,16
2,Kings XI Punjab,8,M Vohra,16,6,KC Cariappa,1,5,17,11
2,Kings XI Punjab,9,I Sharma,1,1,M Vohra,0,1,1,2
2,Kings XI Punjab,10,Sandeep Sharma,5,4,I Sharma,1,4,9,7
