innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,S Dhawan,25,5.6
1,Sunrisers Hyderabad,2,MC Henriques,50,10.1
1,Sunrisers Hyderabad,3,Yuvraj Singh,50,10.2
1,Sunrisers Hyderabad,4,NV Ojha,110,16.3
1,Sunrisers Hyderabad,5,DJ Hooda,140,19.4
1,Sunrisers Hyderabad,6,Mohammad Nabi,146,20.3
2,Kings XI Punjab,1,HM Amla,0,1.1
2,Kings XI Punjab,2,GJ Maxwell,16,3.5
2,Kings XI Punjab,3,EJG Morgan,57,9.1
2,Kings XI Punjab,4,DA Miller,62,10.4
2,Kings XI Punjab,5,WP Saha,62,10.6
2,Kings XI Punjab,6,AR Patel,82,14.4
2,Kings XI Punjab,7,MM Sharma,127,17.2
2,Kings XI Punjab,8,KC Cariappa,144,19.1
2,Kings XI Punjab,9,M Vohra,145,19.3
2,Kings XI Punjab,10,I Sharma,154,20.4
