innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,0,33,2,8.25,7,1,0
1,Kings XI Punjab,I Sharma,4.0,0,23,0,5.75,9,3,0
1,Kings XI Punjab,KC Cariappa,4.0,0,38,1,9.5,5,1,0
1,Kings XI Punjab,MM Sharma,4.0,0,25,2,6.25,10,0,0
1,Kings XI Punjab,Sandeep Sharma,4.0,0,35,1,8.75,7,0,0
2,Sunrisers Hyderabad,B Kumar,4.0,0,19,5,4.75,14,0,1
2,Sunrisers Hyderabad,BB Sran,2.0,0,29,0,14.5,4,1,0
2,Sunrisers Hyderabad,MC Henriques,2.0,0,6,1,3.0,7,0,0
2,Sunrisers Hyderabad,Mohammad Nabi,4.0,0,28,1,7.0,11,0,0
2,Sunrisers Hyderabad,Rashid Khan,4.0,0,42,2,10.5,9,1,0
2,Sunrisers Hyderabad,S Kaul,3.4,0,26,1,7.09,7,3,0
