innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,JO Holder,4.0,0,29,2,7.25,7,0,0
1,Rajasthan Royals,KM Asif,4.0,0,54,0,13.5,7,3,1
1,Rajasthan Royals,R Ashwin,4.0,0,25,1,6.25,7,1,0
1,Rajasthan Royals,TA Boult,4.0,0,38,0,9.5,8,1,0
1,Rajasthan Royals,YS Chahal,4.0,0,50,1,12.5,5,1,0
2,Punjab Kings,Arshdeep Singh,4.0,0,47,2,11.75,10,3,0
2,Punjab Kings,Harpreet Brar,2.0,0,15,0,7.5,5,0,0
2,Punjab Kings,NT Ellis,4.0,0,30,4,7.5,11,0,0
2,Punjab Kings,RD Chahar,4.0,0,31,0,7.75,5,0,0
2,Punjab Kings,SM Curran,4.0,0,44,0,11.0,6,0,0
2,Punjab Kings,Sikandar Raza,2.0,0,24,0,12.0,2,2,0
