innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,53,5,30,10.6,5,6
1,Sunrisers Hyderabad,middle,82,1,54,9.11,7,8
1,Sunrisers Hyderabad,powerplay,77,0,36,12.83,10,8
2,Kings XI Punjab,death,44,3,30,8.8,5,13
2,Kings XI Punjab,middle,77,4,54,8.56,10,21
2,Kings XI Punjab,powerplay,46,1,36,7.67,5,14
