innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,WP Saha,78,7.2
1,Sunrisers Hyderabad,2,MK Pandey,160,16.3
1,Sunrisers Hyderabad,3,DA Warner,163,16.6
1,Sunrisers Hyderabad,4,KS Williamson,197,19.2
1,Sunrisers Hyderabad,5,Mohammad Nabi,198,19.4
1,Sunrisers Hyderabad,6,Rashid Khan,202,20.1
2,Kings XI Punjab,1,CH Gayle,11,3.1
2,Kings XI Punjab,2,MA Agarwal,71,9.4
2,Kings XI Punjab,3,N Pooran,95,11.5
2,Kings XI Punjab,4,DA Miller,107,13.5
2,Kings XI Punjab,5,R Ashwin,107,13.6
2,Kings XI Punjab,6,KL Rahul,160,19.2
2,Kings XI Punjab,7,P Simran Singh,165,20.1
2,Kings XI Punjab,8,Mujeeb Ur Rahman,165,20.4
