match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,13,15,0,1,86.67,c RV Uthappa b M Morkel,2
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,41,37,4,2,110.81,b RS Bopara,2
16,2015-04-19,Mumbai Indians,M Chinnaswamy Stadium,18,18,1,1,100.0,c AT Rayudu b MJ McClenaghan,3
20,2015-04-22,Chennai Super Kings,M Chinnaswamy Stadium,51,42,4,2,121.43,c DR Smith b A Nehra,3
22,2015-04-24,Rajasthan Royals,"Sardar Patel Stadium, Motera",62,46,1,3,134.78,not out,2
26,2015-04-26,Delhi Daredevils,Feroz Shah Kotla,35,23,6,0,152.17,not out,2
29,2015-04-29,Rajasthan Royals,M Chinnaswamy Stadium,1,4,0,0,25.0,c SV Samson b TG Southee,2
33,2015-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,34,20,2,3,170.0,c SA Yadav b AD Russell,2
37,2015-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",48,44,2,1,109.09,run out (DJ Bravo),2
40,2015-05-06,Kings XI Punjab,M Chinnaswamy Stadium,32,30,3,1,106.67,b Sandeep Sharma,2
46,2015-05-10,Mumbai Indians,Wankhede Stadium,82,50,6,4,164.0,not out,2
50,2015-05-13,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",19,9,2,1,211.11,b Anureet Singh,2
52,2015-05-15,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",44,19,3,3,231.58,not out,2
55,2015-05-17,Delhi Daredevils,M Chinnaswamy Stadium,1,2,0,0,50.0,not out,1
58,2015-05-20,Rajasthan Royals,Maharashtra Cricket Association Stadium,12,18,0,0,66.67,c & b DS Kulkarni,2
59,2015-05-22,Chennai Super Kings,JSCA International Stadium Complex,12,9,1,1,133.33,c MM Sharma b A Nehra,2
