innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,DA Warner,4,6,V Sehwag,0,1,4,7
1,Delhi Daredevils,2,G Gambhir,26,12,DA Warner,2,4,35,16
1,Delhi Daredevils,3,PD Collingwood,2,1,DA Warner,0,1,2,2
1,Delhi Daredevils,4,KD Karthik,6,14,PD Collingwood,2,6,14,20
1,Delhi Daredevils,5,DL Vettori,2,4,KD Karthik,6,11,8,15
1,Delhi Daredevils,6,KD Karthik,5,10,M Manhas,8,10,13,20
1,Delhi Daredevils,7,R Bhatia,1,5,M Manhas,3,5,5,10
1,Delhi Daredevils,8,MF Maharoof,0,1,M Manhas,0,0,1,1
1,Delhi Daredevils,9,A Mishra,6,7,M Manhas,15,13,23,20
1,Delhi Daredevils,10,A Nehra,1,4,A Mishra,4,3,6,7
2,Kings XI Punjab,1,DPMD Jayawardene,27,23,IK Pathan,12,17,41,40
2,Kings XI Punjab,2,KC Sangakkara,12,14,DPMD Jayawardene,11,12,24,26
2,Kings XI Punjab,3,Yuvraj Singh,21,25,KC Sangakkara,21,16,45,41
2,Kings XI Punjab,4,AB Barath,2,5,Yuvraj Singh,0,0,2,5
