innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,Abhishek Sharma,59,22,6,4,268.18,c SV Samson b J Overton,1
1,Sunrisers Hyderabad,TM Head,23,20,3,1,115.0,c RD Gaikwad b Mukesh Choudhary,2
1,Sunrisers Hyderabad,Ishan Kishan,0,1,0,0,0.0,c RD Gaikwad b Mukesh Choudhary,3
1,Sunrisers Hyderabad,H Klaasen,59,39,6,2,151.28,b A Kamboj,4
1,Sunrisers Hyderabad,Aniket Verma,2,4,0,0,50.0,c Noor Ahmad b J Overton,5
1,Sunrisers Hyderabad,Nithish Kumar Reddy,12,8,0,1,150.0,c MW Short b J Overton,6
1,Sunrisers Hyderabad,S Arora,13,12,2,0,108.33,c D Brevis b Gurjapneet Singh,7
1,Sunrisers Hyderabad,LS Livingstone,1,5,0,0,20.0,c D Brevis b A Kamboj,8
1,Sunrisers Hyderabad,Shivang Kumar,12,8,1,1,150.0,c Gurjapneet Singh b A Kamboj,9
1,Sunrisers Hyderabad,PP Hinge,0,1,0,0,0.0,not out,10
2,Chennai Super Kings,SV Samson,7,3,0,1,233.33,c H Klaasen b Nithish Kumar Reddy,1
2,Chennai Super Kings,RD Gaikwad,19,13,3,0,146.15,c S Arora b E Malinga,2
2,Chennai Super Kings,A Mhatre,30,13,5,1,230.77,c H Klaasen b Nithish Kumar Reddy,3
2,Chennai Super Kings,MW Short,34,30,3,0,113.33,c Aniket Verma b E Malinga,4
2,Chennai Super Kings,SN Khan,25,19,3,0,131.58,c Nithish Kumar Reddy b E Malinga,5
2,Chennai Super Kings,D Brevis,0,4,0,0,0.0,c LS Livingstone b Shivang Kumar,6
2,Chennai Super Kings,S Dube,21,16,1,1,131.25,b Sakib Hussain,7
2,Chennai Super Kings,J Overton,16,15,1,0,106.67,c LS Livingstone b PP Hinge,8
2,Chennai Super Kings,A Kamboj,13,8,0,1,162.5,not out,9
2,Chennai Super Kings,Noor Ahmad,1,1,0,0,100.0,not out,10
