match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2015-04-08,Kolkata Knight Riders,Eden Gardens,0,2,0,0,0.0,c YK Pathan b M Morkel,4
7,2015-04-12,Kings XI Punjab,Wankhede Stadium,13,19,2,0,68.42,c WP Saha b MG Johnson,4
12,2015-04-17,Chennai Super Kings,Wankhede Stadium,29,16,1,3,181.25,c RA Jadeja b DJ Bravo,7
16,2015-04-19,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,1,0,0,0.0,c YS Chahal b D Wiese,6
21,2015-04-23,Delhi Daredevils,Feroz Shah Kotla,30,22,3,1,136.36,c NM Coulter-Nile b Imran Tahir,6
23,2015-04-25,Sunrisers Hyderabad,Wankhede Stadium,7,7,1,0,100.0,c TA Boult b B Kumar,6
32,2015-05-01,Rajasthan Royals,Wankhede Stadium,53,27,4,3,196.3,not out,5
35,2015-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4,1,1,0,400.0,not out,5
39,2015-05-05,Delhi Daredevils,Wankhede Stadium,49,40,4,1,122.5,not out,6
43,2015-05-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",34,19,1,3,178.95,not out,5
46,2015-05-10,Royal Challengers Bangalore,Wankhede Stadium,14,4,0,2,350.0,c AB de Villiers b HV Patel,6
51,2015-05-14,Kolkata Knight Riders,Wankhede Stadium,2,3,0,0,66.67,c AD Russell b Shakib Al Hasan,4
57,2015-05-19,Chennai Super Kings,Wankhede Stadium,10,8,1,0,125.0,c SK Raina b MM Sharma,6
60,2015-05-24,Chennai Super Kings,Eden Gardens,36,24,0,3,150.0,not out,5
