match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
9,2017-04-11,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,4,0,0,50.0,not out,5
15,2017-04-15,Kings XI Punjab,Feroz Shah Kotla,39,22,3,3,177.27,not out,6
25,2017-04-22,Mumbai Indians,Wankhede Stadium,0,3,0,0,0.0,lbw b MJ McClenaghan,5
32,2017-04-28,Kolkata Knight Riders,Eden Gardens,2,5,0,0,40.0,"run out (SP Jackson, G Gambhir)",6
36,2017-04-30,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",18,25,0,1,72.0,b VR Aaron,6
40,2017-05-02,Sunrisers Hyderabad,Feroz Shah Kotla,41,24,2,3,170.83,not out,5
42,2017-05-04,Gujarat Lions,Feroz Shah Kotla,18,12,0,2,150.0,not out,5
45,2017-05-06,Mumbai Indians,Feroz Shah Kotla,10,8,2,0,125.0,c KV Sharma b SL Malinga,5
50,2017-05-10,Gujarat Lions,Green Park,6,6,1,0,100.0,run out (RA Jadeja),6
52,2017-05-12,Rising Pune Supergiant,Feroz Shah Kotla,3,5,0,0,60.0,st MS Dhoni b Washington Sundar,6
56,2017-05-14,Royal Challengers Bangalore,Feroz Shah Kotla,3,9,0,0,33.33,st Vishnu Vinod b TM Head,6
