match_number,date,opponent,catches,stumpings,run_outs
4,2009-04-19,Deccan Chargers,0,0,1
6,2009-04-21,Kings XI Punjab,2,0,1
17,2009-04-27,Mumbai Indians,1,0,1
23,2009-05-01,Mumbai Indians,2,0,0
41,2009-05-12,Royal Challengers Bangalore,1,0,0
