innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,Q de Kock,10,8,2,0,125.0,c SP Narine b VG Arora,1
1,Lucknow Super Giants,KL Rahul,39,27,3,2,144.44,c Ramandeep Singh b AD Russell,2
1,Lucknow Super Giants,DJ Hooda,8,10,1,0,80.0,c Ramandeep Singh b MA Starc,3
1,Lucknow Super Giants,A Badoni,29,27,2,1,107.41,c A Raghuvanshi b SP Narine,4
1,Lucknow Super Giants,MP Stoinis,10,5,2,0,200.0,c PD Salt b CV Varun,5
1,Lucknow Super Giants,N Pooran,45,32,2,4,140.62,c PD Salt b MA Starc,6
1,Lucknow Super Giants,KH Pandya,7,8,0,0,87.5,not out,7
1,Lucknow Super Giants,Arshad Khan (2),5,4,1,0,125.0,b MA Starc,8
2,Kolkata Knight Riders,PD Salt,89,47,14,3,189.36,not out,1
2,Kolkata Knight Riders,SP Narine,6,6,1,0,100.0,c MP Stoinis b Mohsin Khan,2
2,Kolkata Knight Riders,A Raghuvanshi,7,6,0,1,116.67,c KL Rahul b Mohsin Khan,3
2,Kolkata Knight Riders,SS Iyer,38,38,6,0,100.0,not out,4
