innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Chennai Super Kings,death,41,0,30,8.2,4,5
1,Chennai Super Kings,middle,77,3,54,8.56,7,11
1,Chennai Super Kings,powerplay,47,1,36,7.83,5,19
2,Mumbai Indians,death,49,2,30,9.8,5,10
2,Mumbai Indians,middle,46,7,54,5.11,2,23
2,Mumbai Indians,powerplay,46,0,36,7.67,7,14
