innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,27,4.6
1,Chennai Super Kings,2,SK Raina,69,9.5
1,Chennai Super Kings,3,MS Dhoni,119,14.5
1,Chennai Super Kings,4,ML Hayden,119,14.6
2,Mumbai Indians,1,S Dhawan,46,7.1
2,Mumbai Indians,2,AT Rayudu,66,10.5
2,Mumbai Indians,3,DJ Bravo,69,11.3
2,Mumbai Indians,4,SS Tiwary,82,12.6
2,Mumbai Indians,5,KA Pollard,86,13.6
2,Mumbai Indians,6,R Sathish,89,14.4
2,Mumbai Indians,7,R McLaren,89,15.2
2,Mumbai Indians,8,SR Tendulkar,105,17.3
2,Mumbai Indians,9,Harbhajan Singh,141,20.6
