innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,15,2,Sunrisers Hyderabad,KS Williamson,D Pretorius,AK Chaudhary,,struck down,False
2,18,4,Sunrisers Hyderabad,Shashank Singh,Mukesh Choudhary,KN Ananthapadmanabhan,,struck down,False
2,19,6,Chennai Super Kings,N Pooran,D Pretorius,AK Chaudhary,,struck down,False
