match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2012-04-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,24,0,6.0,6,2,0
3,2012-04-06,Pune Warriors,Wankhede Stadium,3.0,0,16,1,5.33,7,0,0
9,2012-04-09,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,18,0,4.5,12,0,0
12,2012-04-11,Rajasthan Royals,Wankhede Stadium,4.0,0,43,0,10.75,5,0,0
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,4.0,0,34,0,8.5,5,1,0
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,29,0,9.67,2,3,0
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,4.0,0,42,0,10.5,7,0,0
40,2012-04-29,Deccan Chargers,Wankhede Stadium,4.0,0,13,2,3.25,15,0,0
45,2012-05-03,Pune Warriors,Subrata Roy Sahara Stadium,4.0,0,18,2,4.5,13,1,0
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,3.0,0,14,0,4.67,7,2,0
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,4.0,0,18,0,4.5,10,0,0
58,2012-05-12,Kolkata Knight Riders,Eden Gardens,1.0,0,7,0,7.0,3,0,0
62,2012-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,33,1,11.0,4,1,0
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,3.0,0,24,0,8.0,2,0,0
72,2012-05-20,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,31,0,10.33,8,1,0
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,3.0,1,20,0,6.67,11,0,0
