match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2012-04-06,Pune Warriors,Wankhede Stadium,16,15,2,0,106.67,lbw b AB Dinda,8
12,2012-04-11,Rajasthan Royals,Wankhede Stadium,18,6,1,2,300.0,not out,8
19,2012-04-16,Delhi Daredevils,Wankhede Stadium,33,22,5,1,150.0,c NV Ojha b M Morkel,7
28,2012-04-22,Kings XI Punjab,Wankhede Stadium,4,3,1,0,133.33,c SD Chitnis b P Kumar,6
33,2012-04-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,2,0,0,0.0,c SE Marsh b P Awana,7
36,2012-04-27,Delhi Daredevils,Feroz Shah Kotla,15,12,2,0,125.0,c IK Pathan b UT Yadav,8
45,2012-05-03,Pune Warriors,Subrata Roy Sahara Stadium,0,1,0,0,0.0,c WD Parnell b AB Dinda,8
49,2012-05-06,Chennai Super Kings,Wankhede Stadium,0,1,0,0,0.0,c WP Saha b DJ Bravo,8
54,2012-05-09,Royal Challengers Bangalore,Wankhede Stadium,20,12,3,0,166.67,not out,8
65,2012-05-16,Kolkata Knight Riders,Wankhede Stadium,1,2,0,0,50.0,c MK Tiwary b SP Narine,8
74,2012-05-23,Chennai Super Kings,M Chinnaswamy Stadium,1,4,0,0,25.0,c SK Raina b BW Hilfenhaus,8
