match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2023-04-01,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",16,11,1,1,145.45,c PN Mankad b MA Wood,8
7,2023-04-04,Gujarat Titans,"Arun Jaitley Stadium, Delhi",36,22,2,3,163.64,c DA Miller b Mohammed Shami,7
11,2023-04-08,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2,6,0,0,33.33,st SV Samson b YS Chahal,6
16,2023-04-11,Mumbai Indians,"Arun Jaitley Stadium, Delhi",54,25,4,5,216.0,c Arshad Khan b JP Behrendorff,7
20,2023-04-15,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",21,14,3,0,150.0,c Mohammed Siraj b Vijaykumar Vyshak,7
28,2023-04-20,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",19,22,1,0,86.36,not out,6
34,2023-04-24,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",34,34,4,0,100.0,b B Kumar,7
40,2023-04-29,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",29,14,1,2,207.14,not out,7
44,2023-05-02,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",27,30,2,1,90.0,c Rashid Khan b MM Sharma,6
50,2023-05-06,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",8,3,0,1,266.67,not out,5
55,2023-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",21,12,2,1,175.0,c AM Rahane b M Pathirana,7
59,2023-05-13,Punjab Kings,"Arun Jaitley Stadium, Delhi",1,2,0,0,50.0,lbw b RD Chahar,5
67,2023-05-20,Chennai Super Kings,"Arun Jaitley Stadium, Delhi",15,8,1,1,187.5,c RD Gaikwad b DL Chahar,6
