match_number,date,opponent,catches,stumpings,run_outs
3,2023-04-01,Lucknow Super Giants,1,0,0
40,2023-04-29,Sunrisers Hyderabad,2,0,0
50,2023-05-06,Royal Challengers Bangalore,1,0,0
55,2023-05-10,Chennai Super Kings,1,0,0
64,2023-05-17,Punjab Kings,2,0,0
