match_number,date,opponent,catches,stumpings,run_outs
35,2024-04-20,Sunrisers Hyderabad,0,0,1
43,2024-04-27,Mumbai Indians,1,0,0
62,2024-05-12,Royal Challengers Bengaluru,0,0,2
64,2024-05-14,Lucknow Super Giants,2,0,0
