match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2008-04-19,Delhi Daredevils,Feroz Shah Kotla,2.0,0,16,0,8.0,2,0,0
6,2008-04-21,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,19,3,4.75,11,0,0
9,2008-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,47,2,11.75,3,1,0
12,2008-04-26,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,1,23,1,5.75,14,0,0
18,2008-05-01,Kolkata Knight Riders,Sawai Mansingh Stadium,2.0,0,20,1,10.0,2,1,0
24,2008-05-04,Chennai Super Kings,Sawai Mansingh Stadium,3.0,0,29,1,9.67,6,0,0
27,2008-05-07,Mumbai Indians,Dr DY Patil Sports Academy,2.0,0,19,1,9.5,5,2,0
30,2008-05-09,Deccan Chargers,Sawai Mansingh Stadium,4.0,0,20,2,5.0,9,0,0
33,2008-05-11,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,47,0,11.75,6,0,0
39,2008-05-17,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,23,3,5.75,9,0,0
44,2008-05-20,Kolkata Knight Riders,Eden Gardens,3.0,0,21,0,7.0,8,0,0
49,2008-05-24,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,35,2,8.75,7,1,0
53,2008-05-26,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,30,1,7.5,7,1,0
57,2008-05-30,Delhi Daredevils,Wankhede Stadium,4.0,0,21,2,5.25,11,0,0
59,2008-06-01,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,34,0,8.5,7,1,0
