match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2011-04-10,Mumbai Indians,Feroz Shah Kotla,4.0,0,29,1,7.25,7,3,0
7,2011-04-12,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,11,1,2.75,13,0,0
19,2011-04-19,Deccan Chargers,Feroz Shah Kotla,4.0,0,31,0,7.75,7,1,0
26,2011-04-23,Kings XI Punjab,Feroz Shah Kotla,4.0,0,32,1,8.0,18,0,2
30,2011-04-26,Royal Challengers Bangalore,Feroz Shah Kotla,4.0,0,25,3,6.25,13,1,1
33,2011-04-28,Kolkata Knight Riders,Feroz Shah Kotla,4.0,0,42,1,10.5,11,1,0
36,2011-04-30,Kochi Tuskers Kerala,Nehru Stadium,4.0,0,18,3,4.5,12,0,0
41,2011-05-02,Kochi Tuskers Kerala,Feroz Shah Kotla,3.0,0,29,1,9.67,7,2,1
46,2011-05-05,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,37,0,9.25,9,0,0
49,2011-05-07,Mumbai Indians,Wankhede Stadium,4.0,0,49,1,12.25,7,3,0
60,2011-05-15,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,22,1,5.5,11,1,0
