match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
8,2010-03-16,Kolkata Knight Riders,Eden Gardens,1.0,0,6,0,6.0,2,0,0
11,2010-03-19,Delhi Daredevils,Feroz Shah Kotla,1.0,0,12,0,12.0,0,0,0
16,2010-03-21,Kings XI Punjab,"MA Chidambaram Stadium, Chepauk",1.5,0,13,0,7.09,1,0,0
24,2010-03-28,Rajasthan Royals,"Sardar Patel Stadium, Motera",2.0,0,15,0,7.5,2,0,0
32,2010-04-03,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk",1.0,0,8,0,8.0,0,0,0
37,2010-04-06,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",2.3,0,12,1,4.8,5,1,0
42,2010-04-10,Deccan Chargers,"Vidarbha Cricket Association Stadium, Jamtha",3.1,0,25,1,7.89,5,1,0
48,2010-04-13,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",2.0,0,18,1,9.0,4,0,0
50,2010-04-15,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",3.0,0,15,0,5.0,9,0,0
54,2010-04-18,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,33,1,8.25,6,0,0
58,2010-04-22,Deccan Chargers,Dr DY Patil Sports Academy,0.2,1,0,1,0.0,2,0,0
60,2010-04-25,Mumbai Indians,Dr DY Patil Sports Academy,2.0,0,21,1,10.5,4,2,0
