innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,RD Gaikwad,32,3.6
1,Chennai Super Kings,2,SN Khan,72,6.4
1,Chennai Super Kings,3,S Dube,91,9.1
1,Chennai Super Kings,4,D Brevis,122,11.6
1,Chennai Super Kings,5,Kartik Sharma,165,17.5
1,Chennai Super Kings,6,J Overton,181,18.6
2,Mumbai Indians,1,DV Malewar,7,1.6
2,Mumbai Indians,2,Q de Kock,7,2.5
2,Mumbai Indians,3,Naman Dhir,11,3.3
2,Mumbai Indians,4,Tilak Varma,84,12.5
2,Mumbai Indians,5,HH Pandya,85,13.1
2,Mumbai Indians,6,SE Rutherford,85,13.2
2,Mumbai Indians,7,SA Yadav,87,14.1
2,Mumbai Indians,8,Krish Bhagat,100,17.6
2,Mumbai Indians,9,SN Thakur,100,18.1
2,Mumbai Indians,10,JJ Bumrah,104,19.6
