match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2018-04-08,Royal Challengers Bangalore,Eden Gardens,3.0,0,33,0,11.0,4,1,0
5,2018-04-10,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,27,1,9.0,4,1,0
10,2018-04-14,Sunrisers Hyderabad,Eden Gardens,4.0,0,23,1,5.75,8,0,0
13,2018-04-16,Delhi Daredevils,Eden Gardens,3.2,0,32,3,9.6,6,0,0
15,2018-04-18,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,23,1,5.75,8,0,0
18,2018-04-21,Kings XI Punjab,Eden Gardens,1.0,0,13,0,13.0,1,0,0
26,2018-04-27,Delhi Daredevils,Arun Jaitley Stadium,2.0,0,22,0,11.0,2,0,0
29,2018-04-29,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,20,1,5.0,9,0,0
33,2018-05-03,Chennai Super Kings,Eden Gardens,4.0,0,34,1,8.5,5,1,0
37,2018-05-06,Mumbai Indians,Wankhede Stadium,2.0,0,17,0,8.5,4,0,0
41,2018-05-09,Mumbai Indians,Eden Gardens,3.0,0,43,0,14.33,5,0,0
44,2018-05-12,Kings XI Punjab,Holkar Cricket Stadium,2.0,0,29,1,14.5,2,1,0
49,2018-05-15,Rajasthan Royals,Eden Gardens,4.0,0,20,4,5.0,8,0,0
54,2018-05-19,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,35,1,8.75,4,0,0
58,2018-05-23,Rajasthan Royals,Eden Gardens,4.0,0,18,1,4.5,13,0,0
59,2018-05-25,Sunrisers Hyderabad,Eden Gardens,4.0,0,29,2,7.25,7,0,0
