innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,MA Agarwal,16,17,2,0,94.12,c DG Nalkande b Azmatullah Omarzai,1
1,Sunrisers Hyderabad,TM Head,19,14,3,0,135.71,b Noor Ahmad,2
1,Sunrisers Hyderabad,Abhishek Sharma,29,20,2,2,145.0,c Shubman Gill b MM Sharma,3
1,Sunrisers Hyderabad,AK Markram,17,19,0,0,89.47,c Rashid Khan b UT Yadav,4
1,Sunrisers Hyderabad,H Klaasen,24,13,1,2,184.62,b Rashid Khan,5
1,Sunrisers Hyderabad,Shahbaz Ahmed,22,20,1,1,110.0,c R Tewatia b MM Sharma,6
1,Sunrisers Hyderabad,Abdul Samad,29,14,3,1,207.14,"run out (WP Saha, Noor Ahmad)",7
1,Sunrisers Hyderabad,Washington Sundar,0,1,0,0,0.0,c Rashid Khan b MM Sharma,8
1,Sunrisers Hyderabad,PJ Cummins,2,2,0,0,100.0,not out,9
2,Gujarat Titans,WP Saha,25,13,1,2,192.31,c PJ Cummins b Shahbaz Ahmed,1
2,Gujarat Titans,Shubman Gill,36,28,2,1,128.57,c Abdul Samad b M Markande,2
2,Gujarat Titans,B Sai Sudharsan,45,36,4,1,125.0,c Abhishek Sharma b PJ Cummins,3
2,Gujarat Titans,DA Miller,44,27,4,2,162.96,not out,4
2,Gujarat Titans,V Shankar,14,11,2,0,127.27,not out,5
