innings,team,wicket_number,player_out,score,over
1,Sunrisers Hyderabad,1,MA Agarwal,34,5.2
1,Sunrisers Hyderabad,2,TM Head,58,7.4
1,Sunrisers Hyderabad,3,Abhishek Sharma,74,10.6
1,Sunrisers Hyderabad,4,H Klaasen,108,14.4
1,Sunrisers Hyderabad,5,AK Markram,114,15.4
1,Sunrisers Hyderabad,6,Shahbaz Ahmed,159,20.2
1,Sunrisers Hyderabad,7,Washington Sundar,159,20.3
1,Sunrisers Hyderabad,8,Abdul Samad,162,20.6
2,Gujarat Titans,1,WP Saha,36,5.1
2,Gujarat Titans,2,Shubman Gill,74,10.1
2,Gujarat Titans,3,B Sai Sudharsan,138,17.1
