innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,9,5,Sunrisers Hyderabad,Abhishek Sharma,Noor Ahmad,VK Sharma,wicket,upheld,False
1,19,6,Gujarat Titans,Shahbaz Ahmed,DG Nalkande,VK Sharma,wicket,struck down,False
