innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,DA Warner,46,31,5,2,148.39,c S Dhawan b SM Curran,1
1,Delhi Capitals,PP Shaw,54,38,7,1,142.11,c Atharva Taide b SM Curran,2
1,Delhi Capitals,RR Rossouw,82,37,6,6,221.62,not out,3
1,Delhi Capitals,PD Salt,26,14,2,2,185.71,not out,4
2,Punjab Kings,P Simran Singh,22,19,4,0,115.79,c YV Dhull b AR Patel,1
2,Punjab Kings,S Dhawan,0,1,0,0,0.0,c Aman Hakim Khan b I Sharma,2
2,Punjab Kings,Atharva Taide,55,42,5,2,130.95,retired out,3
2,Punjab Kings,LS Livingstone,94,48,5,9,195.83,c AR Patel b I Sharma,4
2,Punjab Kings,JM Sharma,0,3,0,0,0.0,c KK Ahmed b A Nortje,5
2,Punjab Kings,M Shahrukh Khan,6,3,0,1,200.0,c AR Patel b KK Ahmed,6
2,Punjab Kings,SM Curran,11,5,1,1,220.0,b A Nortje,7
2,Punjab Kings,Harpreet Brar,0,1,0,0,0.0,"run out (PD Salt, A Nortje)",8
