match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2008-04-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,10,12,2,0,83.33,c JH Kallis b Z Khan,1
4,2008-04-20,Deccan Chargers,Eden Gardens,14,30,1,0,46.67,b PP Ojha,4
11,2008-04-26,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",12,19,1,0,63.16,c S Badrinath b Joginder Sharma,1
16,2008-04-29,Mumbai Indians,Eden Gardens,4,2,1,0,200.0,c ST Jayasuriya b SM Pollock,2
18,2008-05-01,Rajasthan Royals,Sawai Mansingh Stadium,51,39,4,2,130.77,c M Kaif b SK Warne,2
22,2008-05-03,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",5,7,1,0,71.43,c IK Pathan b S Sreesanth,2
29,2008-05-08,Royal Challengers Bangalore,Eden Gardens,20,22,2,0,90.91,run out (CL White),3
32,2008-05-11,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",91,57,11,5,159.65,c RP Singh b DP Vijaykumar,3
35,2008-05-13,Delhi Daredevils,Eden Gardens,7,4,0,1,175.0,b VY Mahesh,3
38,2008-05-16,Mumbai Indians,Wankhede Stadium,15,20,2,0,75.0,c YV Takawale b DJ Thornely,3
41,2008-05-18,Chennai Super Kings,Eden Gardens,2,8,0,0,25.0,b M Ntini,3
44,2008-05-20,Rajasthan Royals,Eden Gardens,32,34,2,1,94.12,c M Kaif b SK Trivedi,3
52,2008-05-25,Kings XI Punjab,Eden Gardens,86,53,6,6,162.26,not out,2
