match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2013-04-09,Mumbai Indians,Wankhede Stadium,1,2,0,0,50.0,c & b SL Malinga,7
14,2013-04-12,Sunrisers Hyderabad,Feroz Shah Kotla,30,20,1,2,150.0,not out,7
21,2013-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,29,16,2,1,181.25,not out,6
24,2013-04-18,Chennai Super Kings,Feroz Shah Kotla,31,28,3,0,110.71,c DJ Bravo b JA Morkel,6
32,2013-04-23,Kings XI Punjab,Feroz Shah Kotla,0,2,0,0,0.0,c Mandeep Singh b Harmeet Singh,6
39,2013-04-28,Pune Warriors,Shaheed Veer Narayan Singh International Stadium,25,19,0,2,131.58,c M Manhas b AB Dinda,6
48,2013-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3,4,0,0,75.0,c & b KV Sharma,6
52,2013-05-07,Rajasthan Royals,Sawai Mansingh Stadium,23,21,2,0,109.52,not out,6
57,2013-05-10,Royal Challengers Bangalore,Feroz Shah Kotla,8,8,0,0,100.0,c R Vinay Kumar b JD Unadkat,6
64,2013-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2,4,0,0,50.0,c MS Dhoni b JA Morkel,5
