match_number,date,opponent,catches,stumpings,run_outs
15,2020-10-03,Rajasthan Royals,1,0,0
28,2020-10-12,Kolkata Knight Riders,1,0,0
52,2020-10-31,Sunrisers Hyderabad,1,0,0
