match_number,date,opponent,catches,stumpings,run_outs
15,2011-04-16,Kings XI Punjab,1,0,0
19,2011-04-19,Delhi Daredevils,1,0,0
42,2011-05-03,Kolkata Knight Riders,1,0,0
62,2011-05-16,Pune Warriors,1,0,0
67,2011-05-21,Kings XI Punjab,1,0,0
