match_number,date,opponent,catches,stumpings,run_outs
38,2013-04-28,Chennai Super Kings,0,0,1
44,2013-05-01,Delhi Daredevils,1,0,0
53,2013-05-07,Mumbai Indians,0,0,1
60,2013-05-12,Royal Challengers Bangalore,1,0,0
