match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2013-04-03,Delhi Daredevils,Eden Gardens,4.0,0,20,1,5.0,10,0,0
12,2013-04-11,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.3,0,33,1,9.43,11,2,0
17,2013-04-14,Sunrisers Hyderabad,Eden Gardens,4.0,0,30,0,7.5,4,0,0
20,2013-04-16,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,39,1,9.75,10,2,0
26,2013-04-20,Chennai Super Kings,Eden Gardens,4.0,0,28,1,7.0,9,1,0
33,2013-04-24,Mumbai Indians,Eden Gardens,4.0,0,24,0,6.0,7,0,0
35,2013-04-26,Kings XI Punjab,Eden Gardens,4.0,0,44,1,11.0,9,0,0
38,2013-04-28,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,45,0,11.25,4,1,0
44,2013-05-01,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,4.0,0,35,1,8.75,5,0,0
53,2013-05-07,Mumbai Indians,Wankhede Stadium,3.0,1,7,0,2.33,13,2,0
56,2013-05-09,Pune Warriors,Subrata Roy Sahara Stadium,3.3,0,19,3,5.43,11,2,0
60,2013-05-12,Royal Challengers Bangalore,JSCA International Stadium Complex,4.0,0,22,2,5.5,11,1,0
65,2013-05-15,Pune Warriors,JSCA International Stadium Complex,4.0,0,41,1,10.25,9,0,0
