innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,45,34,HH Gibbs,47,34,101,68
1,Deccan Chargers,2,RG Sharma,7,4,AC Gilchrist,1,3,8,7
1,Deccan Chargers,3,RG Sharma,0,3,LPC Silva,0,2,0,5
1,Deccan Chargers,4,Y Venugopal Rao,2,2,RG Sharma,10,9,14,10
1,Deccan Chargers,5,DB Ravi Teja,7,7,Y Venugopal Rao,20,8,28,15
1,Deccan Chargers,6,AS Yadav,8,4,Y Venugopal Rao,4,2,13,5
1,Deccan Chargers,7,AS Yadav,0,1,SB Bangar,0,0,0,1
1,Deccan Chargers,8,WPUJC Vaas,0,3,AS Yadav,0,2,0,5
1,Deccan Chargers,9,RP Singh,1,1,AS Yadav,0,1,1,2
1,Deccan Chargers,10,RP Singh,0,2,DP Vijaykumar,0,0,0,2
2,Royal Challengers Bangalore,1,JH Kallis,15,11,W Jaffer,5,5,20,16
2,Royal Challengers Bangalore,2,JH Kallis,16,14,Misbah-ul-Haq,8,12,26,26
2,Royal Challengers Bangalore,3,R Dravid,7,9,Misbah-ul-Haq,26,16,33,25
2,Royal Challengers Bangalore,4,R Dravid,24,12,CL White,16,16,40,28
2,Royal Challengers Bangalore,5,V Kohli,9,5,CL White,12,4,22,9
2,Royal Challengers Bangalore,6,CL White,3,3,B Akhil,27,7,30,10
