match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
23,2016-04-27,Gujarat Lions,Feroz Shah Kotla,20,17,2,0,117.65,c P Kumar b JP Faulkner,5
26,2016-04-30,Kolkata Knight Riders,Feroz Shah Kotla,4,4,0,0,100.0,"run out (SA Yadav, RV Uthappa)",8
31,2016-05-03,Gujarat Lions,Saurashtra Cricket Association Stadium,69,40,9,2,172.5,c KD Karthik b RA Jadeja,2
33,2016-05-05,Rising Pune Supergiants,Feroz Shah Kotla,2,8,0,0,25.0,b AB Dinda,1
36,2016-05-07,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",4,3,1,0,133.33,not out,7
42,2016-05-12,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",39,26,2,3,150.0,not out,5
47,2016-05-15,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,23,17,2,1,135.29,b JJ Bumrah,5
49,2016-05-17,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4,9,0,0,44.44,c NLTC Perera b A Zampa,5
52,2016-05-20,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,32,26,3,0,123.08,run out (B Kumar),2
56,2016-05-22,Royal Challengers Bangalore,Shaheed Veer Narayan Singh International Stadium,1,2,0,0,50.0,c KL Rahul b S Aravind,2
